"ID";"Sectoren";"Perioden";"TotaalInkomsten_1";"TotaalBelastingen_2";"TotaalBelastingenOpProdEnInvoer_3";"ProductgebondenBelastingen_4";"NietProductgebondenBelastingen_5";"TotaalBelastOpInkomenEnVermogen_6";"BelastingenOpInkomen_7";"BelastingenOpVermogen_8";"Vermogensheffingen_9";"WettelijkeSocialeVerzekeringspremies_10";"VerkopenVanGoederenEnDiensten_11";"TotaalInkomenUitVermogen_12";"Rente_13";"Winstuitkeringen_14";"OverigInkomenUitInvesteringen_15";"InkomenUitGrondEnMineraleReserves_16";"TotaalInkomensoverdrachten_17";"InkomensoverdrachtenBinnenDeOverheid_18";"InkomensoverdrIvmInternationSamenw_19";"OverigeInkomensoverdrachten_20";"TotaalKapitaaloverdrExclVermogen_21";"Investeringsbijdragen_22";"OverigeKapitaaloverdrachten_23";"TotaalOverigeInkomsten_24";"InvesteringenInEigenBeheer_25";"Subsidies_26";"ToegerekendeSocialePremies_27";"TotaalUitgaven_28";"TotaalBeloningVanWerknemers_29";"Lonen_30";"SocialePremiesTLVWerkgevers_31";"AankopenGoederenEnDiensten_32";"TotaalNettoInvesteringen_33";"TotaalNettoInvestInVasteActiva_34";"BrutoInvesteringenInVasteActiva_35";"Afschrijvingen_36";"VeranderingenInVoorradenInclKos_37";"Afschrijvingen_38";"SaldoAanEnVerkopenVanNietGepro_39";"TotaalInkomenUitVermogen_40";"Rente_41";"InkomenUitGrondEnMineraleReserves_42";"TotaalUitkeringen_43";"TotaalSocialeUitkeringenInGeld_44";"UitkeringenWettSocVerzInGeld_45";"UitkeringenSocialeVoorzieningInGeld_46";"TotaalSocialeUitkeringenInNatura_47";"UitkeringenWettSocVerzInNatura_48";"UitkeringenSocVoorzieningInNatura_49";"TotaalSubsidies_50";"ProductgebondenSubsidies_51";"NietProductgebondenSubsidies_52";"TotaalInkomensoverdrachten_53";"InkomensoverdrachtenBinnenDeOverheid_54";"InkomensoverdrIvmInternationSamenw_55";"TotaalEigenMiddelenVanDeEU_56";"BTWAfdrachten_57";"BNIAfdrachten_58";"OverigeInkomensoverdrachten_59";"TotaalKapitaaloverdrachten_60";"Investeringsbijdragen_61";"OverigeKapitaaloverdrachten_62";"TotaalOverigeUitgaven_63";"BelastingenOpProductieEnInvoer_64";"BelastingenOpInkomenEnVermogen_65";"UitkSocVerzRechtstrDoorWerkgevers_66";"TotaalOverheidssaldo_67";"OverheidssaldoInkomsten_68";"OverheidssaldoUitgaven_69";"TotaalExploitatiesaldo_70";"ExploitatiesaldoOverheidssaldo_71";"NettoInvesteringen_72";"SaldoAanEnVerkopenVanNiet_73";"TotaalAardgasbaten_74";"Dividenden_75";"InkomenUitGrondEnMineraleReserves_76";"Vennootschapsbelasting_77";"WerkelijkeRenteInkomsten_78";"WerkelijkeRenteUitgaven_79"
"634";"32";"2006KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"635";"32";"2006KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"636";"32";"2006KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"637";"32";"2006JJ00";"44434";"3248";"1257";"0";"1257";"1991";"0";"1991";"0";"0";"4257";"1210";"618";"565";"14";"13";"32561";"32060";"59";"442";"1434";"1155";"279";"1724";"389";"214";"1121";"44853";"24241";"18487";"5754";"9966";"1343";"1294";"5099";"-3805";"49";"3805";"-8";"459";"456";"3";"677";"249";"0";"249";"428";"0";"428";"903";"830";"73";"1322";"998";"11";"0";"0";"0";"313";"756";"701";"55";"1389";"268";"0";"1121";"-419";"44434";"-44853";"916";"-419";"1343";"-8";;;;;"538";"565"
"638";"32";"2007KW01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"639";"32";"2007KW02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"640";"32";"2007KW03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"641";"32";"2007KW04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"642";"32";"2007JJ00";"47945";"3366";"1264";"0";"1264";"2102";"0";"2102";"0";"0";"4653";"1390";"759";"594";"17";"20";"35575";"34946";"52";"577";"1258";"1144";"114";"1703";"316";"211";"1176";"48442";"25594";"19560";"6034";"11173";"869";"802";"4874";"-4072";"67";"4072";"34";"563";"560";"3";"990";"404";"0";"404";"586";"0";"586";"1291";"1218";"73";"1023";"687";"13";"0";"0";"0";"323";"1370";"1315";"55";"1463";"287";"0";"1176";"-497";"47945";"-48442";"406";"-497";"869";"34";;;;;"670";"628"
"643";"32";"2008KW01";"12068";"903";"330";"0";"330";"573";"0";"573";"0";"0";"1207";"271";"190";"72";"5";"4";"8968";"8788";"16";"164";"298";"281";"17";"421";"83";"57";"281";"12303";"6206";"4569";"1637";"2860";"314";"301";"1363";"-1062";"13";"1062";"36";"141";"140";"1";"282";"121";"0";"121";"161";"0";"161";"310";"284";"26";"306";"188";"3";"0";"0";"0";"115";"429";"417";"12";"357";"76";"0";"281";"-235";"12068";"-12303";"115";"-235";"314";"36";;;;;"178";"166"
"644";"32";"2008KW02";"13900";"893";"321";"0";"321";"572";"0";"572";"0";"0";"1186";"537";"207";"315";"10";"5";"10585";"10380";"17";"188";"261";"247";"14";"438";"81";"53";"304";"13916";"7765";"5983";"1782";"2936";"325";"316";"1398";"-1082";"9";"1082";"11";"147";"146";"1";"273";"120";"0";"120";"153";"0";"153";"294";"270";"24";"319";"199";"3";"0";"0";"0";"117";"380";"367";"13";"384";"80";"0";"304";"-16";"13900";"-13916";"320";"-16";"325";"11";;;;;"187";"169"
"645";"32";"2008KW03";"11889";"920";"335";"0";"335";"585";"0";"585";"0";"0";"1219";"297";"210";"73";"9";"5";"8777";"8616";"16";"145";"274";"228";"46";"402";"86";"50";"266";"12052";"6264";"4682";"1582";"2884";"131";"121";"1189";"-1068";"10";"1068";"-9";"146";"145";"1";"256";"104";"0";"104";"152";"0";"152";"274";"249";"25";"314";"194";"4";"0";"0";"0";"116";"391";"377";"14";"333";"67";"0";"266";"-163";"11889";"-12052";"-41";"-163";"131";"-9";;;;;"190";"169"
"646";"32";"2008KW04";"13277";"814";"304";"0";"304";"510";"0";"510";"0";"0";"1295";"487";"201";"270";"9";"7";"9943";"9732";"16";"195";"290";"263";"27";"448";"89";"51";"308";"14119";"7596";"5820";"1776";"3114";"273";"263";"1340";"-1077";"10";"1077";"69";"146";"144";"2";"252";"91";"0";"91";"161";"0";"161";"446";"421";"25";"338";"183";"4";"0";"0";"0";"151";"425";"409";"16";"383";"75";"0";"308";"-842";"13277";"-14119";"-500";"-842";"273";"69";;;;;"190";"172"
"647";"32";"2008JJ00";"51134";"3530";"1290";"0";"1290";"2240";"0";"2240";"0";"0";"4907";"1592";"808";"730";"33";"21";"38273";"37516";"65";"692";"1123";"1019";"104";"1709";"339";"211";"1159";"52390";"27831";"21054";"6777";"11794";"1043";"1001";"5290";"-4289";"42";"4289";"107";"580";"575";"5";"1063";"436";"0";"436";"627";"0";"627";"1324";"1224";"100";"1277";"764";"14";"0";"0";"0";"499";"1625";"1570";"55";"1457";"298";"0";"1159";"-1256";"51134";"-52390";"-106";"-1256";"1043";"107";;;;;"745";"676"
"648";"32";"2009KW01";"12787";"916";"344";"0";"344";"572";"0";"572";"0";"0";"1213";"274";"176";"92";"2";"4";"9665";"9474";"9";"182";"273";"265";"8";"446";"85";"63";"298";"12699";"6571";"4939";"1632";"3031";"166";"170";"1261";"-1091";"-4";"1091";"71";"99";"98";"1";"265";"96";"0";"96";"169";"0";"169";"339";"313";"26";"246";"149";"4";"0";"0";"0";"93";"443";"425";"18";"377";"79";"0";"298";"88";"12787";"-12699";"325";"88";"166";"71";;;;;"177";"144"
"649";"32";"2009KW02";"14806";"916";"345";"0";"345";"571";"0";"571";"0";"0";"1189";"570";"168";"397";"1";"4";"11282";"11068";"10";"204";"378";"341";"37";"471";"84";"59";"328";"14599";"8243";"6469";"1774";"3099";"207";"206";"1318";"-1112";"1";"1112";"68";"109";"108";"1";"238";"74";"0";"74";"164";"0";"164";"338";"313";"25";"251";"154";"4";"0";"0";"0";"93";"524";"506";"18";"410";"82";"0";"328";"207";"14806";"-14599";"482";"207";"207";"68";;;;;"166";"153"
"650";"32";"2009KW03";"14134";"914";"344";"0";"344";"570";"0";"570";"0";"0";"1224";"265";"180";"76";"3";"6";"9833";"9668";"10";"155";"1470";"387";"1083";"428";"88";"54";"286";"13182";"6645";"5066";"1579";"3052";"166";"160";"1255";"-1095";"6";"1095";"129";"108";"107";"1";"310";"149";"0";"149";"161";"0";"161";"361";"336";"25";"251";"153";"4";"0";"0";"0";"94";"708";"551";"157";"357";"71";"0";"286";"952";"14134";"-13182";"1247";"952";"166";"129";;;;;"176";"152"
"651";"32";"2009KW04";"13252";"960";"360";"0";"360";"600";"0";"600";"0";"0";"1307";"227";"145";"75";"3";"4";"9829";"9605";"10";"214";"447";"429";"18";"482";"93";"54";"335";"14841";"8058";"6290";"1768";"3293";"206";"191";"1299";"-1108";"15";"1108";"78";"102";"101";"1";"295";"126";"0";"126";"169";"0";"169";"355";"329";"26";"255";"154";"5";"0";"0";"0";"96";"678";"660";"18";"413";"78";"0";"335";"-1589";"13252";"-14841";"-1305";"-1589";"206";"78";;;;;"148";"146"
"652";"32";"2009JJ00";"54979";"3706";"1393";"0";"1393";"2313";"0";"2313";"0";"0";"4933";"1336";"669";"640";"9";"18";"40609";"39815";"39";"755";"2568";"1422";"1146";"1827";"350";"230";"1247";"55321";"29517";"22764";"6753";"12475";"745";"727";"5133";"-4406";"18";"4406";"346";"418";"414";"4";"1108";"445";"0";"445";"663";"0";"663";"1393";"1291";"102";"1003";"610";"17";"0";"0";"0";"376";"2353";"2142";"211";"1557";"310";"0";"1247";"-342";"54979";"-55321";"749";"-342";"745";"346";;;;;"667";"595"
"653";"32";"2010KW01";"13784";"958";"362";"0";"362";"596";"0";"596";"0";"0";"1259";"241";"226";"5";"5";"5";"10551";"10306";"12";"233";"248";"246";"2";"527";"99";"52";"376";"13235";"6826";"5087";"1739";"3121";"62";"51";"1179";"-1128";"11";"1128";"38";"111";"110";"1";"292";"112";"0";"112";"180";"0";"180";"365";"340";"25";"324";"199";"4";"0";"0";"0";"121";"511";"502";"9";"457";"81";"0";"376";"549";"13784";"-13235";"649";"549";"62";"38";;;;;"206";"156"
"654";"32";"2010KW02";"15216";"958";"362";"0";"362";"596";"0";"596";"0";"0";"1226";"446";"226";"209";"8";"3";"11896";"11623";"7";"266";"268";"262";"6";"422";"96";"53";"273";"15224";"8537";"6665";"1872";"3212";"180";"178";"1323";"-1145";"2";"1145";"91";"106";"105";"1";"296";"124";"0";"124";"172";"0";"172";"394";"369";"25";"322";"175";"4";"0";"0";"0";"143";"581";"572";"9";"360";"87";"0";"273";"-8";"15216";"-15224";"263";"-8";"180";"91";;;;;"211";"154"
"655";"32";"2010KW03";"12865";"960";"363";"0";"363";"597";"0";"597";"0";"0";"1272";"232";"219";"8";"2";"3";"9640";"9465";"12";"163";"305";"303";"2";"456";"102";"53";"301";"13363";"6897";"5210";"1687";"3144";"50";"50";"1191";"-1141";"0";"1141";"37";"98";"97";"1";"284";"115";"0";"115";"169";"0";"169";"380";"355";"25";"327";"182";"4";"0";"0";"0";"141";"629";"620";"9";"376";"75";"0";"301";"-498";"12865";"-13363";"-411";"-498";"50";"37";;;;;"207";"151"
"656";"32";"2010KW04";"13705";"957";"353";"0";"353";"604";"0";"604";"0";"0";"1354";"237";"223";"6";"3";"5";"10162";"10028";"12";"122";"549";"544";"5";"446";"103";"54";"289";"15599";"8342";"6479";"1863";"3380";"93";"91";"1241";"-1150";"2";"1150";"92";"88";"87";"1";"316";"132";"0";"132";"184";"0";"184";"383";"357";"26";"321";"186";"5";"0";"0";"0";"130";"1063";"514";"549";"371";"82";"0";"289";"-1894";"13705";"-15599";"-1709";"-1894";"93";"92";;;;;"206";"136"
"657";"32";"2010JJ00";"55570";"3833";"1440";"0";"1440";"2393";"0";"2393";"0";"0";"5111";"1156";"894";"228";"18";"16";"42249";"41422";"43";"784";"1370";"1355";"15";"1851";"400";"212";"1239";"57421";"30602";"23441";"7161";"12857";"385";"370";"4934";"-4564";"15";"4564";"258";"403";"399";"4";"1188";"483";"0";"483";"705";"0";"705";"1522";"1421";"101";"1294";"742";"17";"0";"0";"0";"535";"2784";"2208";"576";"1564";"325";"0";"1239";"-1851";"55570";"-57421";"-1208";"-1851";"385";"258";;;;;"830";"597"
"658";"32";"2011KW01";"14159";"983";"374";"0";"374";"609";"0";"609";"0";"0";"1330";"240";"221";"10";"3";"6";"10909";"10690";"8";"211";"276";"237";"39";"421";"95";"40";"286";"13211";"6909";"5126";"1783";"3074";"232";"212";"1361";"-1149";"20";"1149";"-1";"105";"103";"2";"293";"110";"0";"110";"183";"0";"183";"379";"356";"23";"378";"182";"4";"0";"0";"0";"192";"324";"319";"5";"369";"83";"0";"286";"948";"14159";"-13211";"1179";"948";"232";"-1";;;;;"205";"150"
"659";"32";"2011KW02";"15742";"985";"375";"0";"375";"610";"0";"610";"0";"0";"1298";"396";"215";"176";"3";"2";"12242";"12025";"8";"209";"375";"374";"1";"446";"92";"46";"308";"15246";"8591";"6693";"1898";"3175";"275";"274";"1434";"-1160";"1";"1160";"11";"108";"106";"2";"296";"121";"0";"121";"175";"0";"175";"384";"361";"23";"383";"186";"5";"0";"0";"0";"192";"466";"458";"8";"397";"89";"0";"308";"496";"15742";"-15246";"782";"496";"275";"11";;;;;"197";"153"
"660";"32";"2011KW03";"13258";"993";"375";"0";"375";"618";"0";"618";"0";"0";"1236";"217";"206";"9";"0";"2";"10092";"9878";"9";"205";"296";"294";"2";"424";"98";"44";"282";"13403";"6940";"5218";"1722";"3105";"123";"124";"1289";"-1165";"-1";"1165";"1";"109";"107";"2";"282";"113";"0";"113";"169";"0";"169";"388";"366";"22";"397";"201";"5";"0";"0";"0";"191";"537";"528";"9";"356";"74";"0";"282";"-145";"13258";"-13403";"-21";"-145";"123";"1";;;;;"194";"161"
"661";"32";"2011KW04";"13205";"940";"342";"0";"342";"598";"0";"598";"0";"0";"1259";"228";"209";"9";"3";"7";"9805";"9588";"9";"208";"523";"415";"108";"450";"99";"51";"300";"15630";"8327";"6485";"1842";"3353";"-220";"-218";"947";"-1165";"-2";"1165";"116";"80";"78";"2";"304";"132";"0";"132";"172";"0";"172";"430";"409";"21";"402";"203";"4";"0";"0";"0";"195";"1288";"778";"510";"385";"85";"0";"300";"-2425";"13205";"-15630";"-2529";"-2425";"-220";"116";;;;;"200";"136"
"662";"32";"2011JJ00";"56364";"3901";"1466";"0";"1466";"2435";"0";"2435";"0";"0";"5123";"1081";"851";"204";"9";"17";"43048";"42181";"34";"833";"1470";"1320";"150";"1741";"384";"181";"1176";"57490";"30767";"23522";"7245";"12707";"410";"392";"5031";"-4639";"18";"4639";"127";"402";"394";"8";"1175";"476";"0";"476";"699";"0";"699";"1581";"1492";"89";"1560";"772";"18";"0";"0";"0";"770";"2615";"2083";"532";"1507";"331";"0";"1176";"-1126";"56364";"-57490";"-589";"-1126";"410";"127";;;;;"796";"600"
"663";"32";"2012KW01";"14390";"1002";"375";"0";"375";"627";"0";"627";"0";"0";"1342";"209";"200";"1";"3";"5";"11050";"10855";"12";"183";"367";"273";"94";"420";"97";"32";"291";"13134";"6828";"5034";"1794";"3091";"52";"47";"1212";"-1165";"5";"1165";"34";"88";"88";"0";"301";"118";"0";"118";"183";"0";"183";"414";"395";"19";"372";"174";"4";"0";"0";"0";"194";"421";"404";"17";"368";"77";"0";"291";"1256";"14390";"-13134";"1342";"1256";"52";"34";;;;;"198";"151"
"664";"32";"2012KW02";"15697";"994";"368";"0";"368";"626";"0";"626";"0";"0";"1329";"419";"196";"216";"2";"5";"12197";"12002";"13";"182";"337";"339";"-2";"421";"94";"38";"289";"14949";"8791";"6782";"2009";"3123";"-31";"-37";"1144";"-1181";"6";"1181";"10";"89";"89";"0";"297";"122";"0";"122";"175";"0";"175";"370";"350";"20";"375";"177";"4";"0";"0";"0";"194";"377";"361";"16";"367";"78";"0";"289";"748";"15697";"-14949";"727";"748";"-31";"10";;;;;"198";"152"
"665";"32";"2012KW03";"12512";"981";"367";"0";"367";"614";"0";"614";"0";"0";"1249";"199";"190";"8";"-2";"3";"9400";"9207";"12";"181";"256";"258";"-2";"427";"100";"36";"291";"13106";"6958";"5179";"1779";"3103";"6";"2";"1180";"-1178";"4";"1178";"40";"82";"82";"0";"270";"100";"0";"100";"170";"0";"170";"372";"352";"20";"369";"173";"4";"0";"0";"0";"192";"370";"354";"16";"358";"67";"0";"291";"-594";"12512";"-13106";"-548";"-594";"6";"40";;;;;"196";"150"
"666";"32";"2012KW04";"13542";"957";"360";"0";"360";"597";"0";"597";"0";"0";"1250";"203";"195";"1";"2";"5";"10362";"10170";"13";"179";"341";"319";"22";"429";"99";"40";"290";"15018";"8370";"6440";"1930";"3327";"143";"138";"1327";"-1189";"5";"1189";"3";"67";"67";"0";"286";"121";"0";"121";"165";"0";"165";"419";"401";"18";"374";"177";"4";"0";"0";"0";"193";"472";"456";"16";"368";"78";"0";"290";"-1476";"13542";"-15018";"-1330";"-1476";"143";"3";;;;;"199";"136"
"667";"32";"2012JJ00";"56141";"3934";"1470";"0";"1470";"2464";"0";"2464";"0";"0";"5170";"1030";"781";"226";"5";"18";"43009";"42234";"50";"725";"1301";"1189";"112";"1697";"390";"146";"1161";"56207";"30947";"23435";"7512";"12644";"170";"150";"4863";"-4713";"20";"4713";"87";"326";"326";"0";"1154";"461";"0";"461";"693";"0";"693";"1575";"1498";"77";"1490";"701";"16";"0";"0";"0";"773";"1640";"1575";"65";"1461";"300";"0";"1161";"-66";"56141";"-56207";"191";"-66";"170";"87";;;;;"791";"589"
"668";"32";"2013KW01";"13071";"976";"343";"0";"343";"633";"0";"633";"0";"0";"1277";"171";"159";"6";"2";"4";"9995";"9793";"12";"190";"273";"241";"32";"379";"88";"13";"278";"12068";"6223";"4529";"1694";"3006";"-7";"-17";"1069";"-1086";"10";"1086";"-5";"71";"71";"0";"298";"114";"0";"114";"184";"0";"184";"398";"375";"23";"300";"172";"4";"0";"0";"0";"124";"348";"331";"17";"350";"72";"0";"278";"1003";"13071";"-12068";"991";"1003";"-7";"-5";;;;;"159";"137"
"669";"32";"2013KW02";"14440";"973";"342";"0";"342";"631";"0";"631";"0";"0";"1293";"359";"162";"187";"5";"5";"11171";"10972";"10";"189";"264";"246";"18";"380";"86";"17";"277";"13561";"7754";"5946";"1808";"2945";"43";"35";"1081";"-1046";"8";"1046";"16";"68";"68";"0";"289";"111";"0";"111";"178";"0";"178";"348";"325";"23";"314";"185";"4";"0";"0";"0";"125";"391";"373";"18";"347";"70";"0";"277";"879";"14440";"-13561";"938";"879";"43";"16";;;;;"160";"136"
"670";"32";"2013KW03";"11613";"975";"342";"0";"342";"633";"0";"633";"0";"0";"1176";"177";"166";"7";"0";"4";"8575";"8376";"10";"189";"326";"303";"23";"384";"93";"14";"277";"12192";"6294";"4641";"1653";"2916";"57";"51";"1171";"-1120";"6";"1120";"12";"74";"74";"0";"271";"95";"0";"95";"176";"0";"176";"367";"344";"23";"306";"178";"3";"0";"0";"0";"125";"440";"423";"17";"335";"58";"0";"277";"-579";"11613";"-12192";"-510";"-579";"57";"12";;;;;"159";"135"
"671";"32";"2013KW04";"12787";"916";"325";"0";"325";"591";"0";"591";"0";"0";"1189";"175";"166";"3";"1";"5";"9748";"9552";"10";"186";"374";"354";"20";"385";"93";"14";"278";"14049";"7372";"5721";"1651";"3079";"410";"405";"1587";"-1182";"5";"1182";"81";"72";"72";"0";"275";"119";"0";"119";"156";"0";"156";"360";"337";"23";"308";"179";"2";"0";"0";"0";"127";"550";"532";"18";"360";"82";"0";"278";"-1262";"12787";"-14049";"-771";"-1262";"410";"81";;;;;"160";"135"
"672";"32";"2013JJ00";"51911";"3840";"1352";"0";"1352";"2488";"0";"2488";"0";"0";"4935";"882";"653";"203";"8";"18";"39489";"38693";"42";"754";"1237";"1144";"93";"1528";"360";"58";"1110";"51870";"27643";"20837";"6806";"11946";"503";"474";"4908";"-4434";"29";"4434";"104";"285";"285";"0";"1133";"439";"0";"439";"694";"0";"694";"1473";"1381";"92";"1228";"714";"13";"0";"0";"0";"501";"1729";"1659";"70";"1392";"282";"0";"1110";"41";"51911";"-51870";"648";"41";"503";"104";;;;;"638";"543"
"673";"32";"2014KW01";"13462";"1006";"350";"0";"350";"656";"0";"656";"0";"0";"1322";"168";"158";"4";"1";"5";"10249";"10074";"2";"173";"364";"247";"117";"353";"91";"4";"258";"12501";"6204";"4512";"1692";"3013";"57";"51";"1179";"-1128";"6";"1128";"178";"64";"64";"0";"305";"141";"0";"141";"164";"0";"164";"506";"482";"24";"349";"241";"3";"0";"0";"0";"105";"365";"360";"5";"332";"74";"0";"258";"961";"13462";"-12501";"1196";"961";"57";"178";;;;;"152";"131"
"674";"32";"2014KW02";"14480";"1006";"350";"0";"350";"656";"0";"656";"0";"0";"1221";"362";"153";"202";"1";"6";"11125";"10949";"1";"175";"410";"294";"116";"356";"90";"7";"259";"14033";"7769";"5907";"1862";"3002";"229";"222";"1361";"-1139";"7";"1139";"125";"61";"61";"0";"303";"152";"0";"152";"151";"0";"151";"354";"328";"26";"324";"247";"4";"0";"0";"0";"73";"395";"371";"24";"332";"73";"0";"259";"447";"14480";"-14033";"801";"447";"229";"125";;;;;"150";"129"
"675";"32";"2014KW03";"11955";"1008";"351";"0";"351";"657";"0";"657";"0";"0";"1262";"156";"147";"5";"0";"4";"8723";"8542";"2";"179";"432";"316";"116";"374";"99";"6";"269";"12415";"6356";"4657";"1699";"3053";"144";"140";"1287";"-1147";"4";"1147";"155";"53";"53";"0";"283";"129";"0";"129";"154";"0";"154";"239";"216";"23";"263";"181";"3";"0";"0";"0";"79";"386";"380";"6";"336";"67";"0";"269";"-460";"11955";"-12415";"-161";"-460";"144";"155";;;;;"147";"127"
"676";"32";"2014KW04";"12730";"1008";"352";"0";"352";"656";"0";"656";"0";"0";"1255";"147";"139";"4";"1";"3";"9406";"9240";"4";"162";"503";"388";"115";"411";"100";"10";"301";"14322";"7569";"5712";"1857";"3144";"95";"87";"1197";"-1110";"8";"1110";"157";"50";"50";"0";"310";"168";"0";"168";"142";"0";"142";"411";"380";"31";"365";"208";"2";"0";"0";"0";"155";"730";"713";"17";"381";"80";"0";"301";"-1592";"12730";"-14322";"-1340";"-1592";"95";"157";;;;;"140";"124"
"677";"32";"2014JJ00";"52627";"4028";"1403";"0";"1403";"2625";"0";"2625";"0";"0";"5060";"833";"597";"215";"3";"18";"39503";"38805";"9";"689";"1709";"1245";"464";"1494";"380";"27";"1087";"53271";"27898";"20788";"7110";"12212";"525";"500";"5024";"-4524";"25";"4524";"615";"228";"228";"0";"1201";"590";"0";"590";"611";"0";"611";"1510";"1406";"104";"1301";"877";"12";"0";"0";"0";"412";"1876";"1824";"52";"1381";"294";"0";"1087";"-644";"52627";"-53271";"496";"-644";"525";"615";;;;;"589";"511"
"678";"32";"2015KW01";"13598";"1032";"365";"0";"365";"667";"0";"667";"0";"0";"1315";"140";"127";"5";"1";"7";"10173";"10016";"2";"155";"579";"307";"272";"359";"94";"6";"259";"12250";"5957";"4360";"1597";"2951";"169";"161";"1274";"-1113";"8";"1113";"272";"40";"40";"0";"426";"138";"0";"138";"288";"0";"288";"415";"400";"15";"210";"137";"4";"0";"0";"0";"69";"364";"356";"8";"333";"74";"0";"259";"1348";"13598";"-12250";"1789";"1348";"169";"272";;;;;"132";"118"
"679";"32";"2015KW02";"14441";"1033";"365";"0";"365";"668";"0";"668";"0";"0";"1223";"355";"129";"216";"2";"8";"10882";"10722";"3";"157";"610";"336";"274";"338";"94";"5";"239";"14058";"7441";"5706";"1735";"2965";"226";"220";"1347";"-1127";"6";"1127";"264";"42";"42";"0";"453";"169";"0";"169";"284";"0";"284";"371";"352";"19";"207";"135";"4";"0";"0";"0";"68";"655";"641";"14";"307";"68";"0";"239";"383";"14441";"-14058";"873";"383";"226";"264";;;;;"133";"118"
"680";"32";"2015KW03";"11765";"1031";"364";"0";"364";"667";"0";"667";"0";"0";"1208";"142";"128";"7";"0";"7";"8399";"8234";"1";"164";"622";"350";"272";"363";"101";"4";"258";"12611";"6257";"4658";"1599";"3018";"208";"205";"1339";"-1134";"3";"1134";"265";"45";"45";"0";"451";"144";"0";"144";"307";"0";"307";"268";"250";"18";"182";"109";"3";"0";"0";"0";"70";"455";"413";"42";"328";"70";"0";"258";"-846";"11765";"-12611";"-373";"-846";"208";"265";;;;;"130";"118"
"681";"32";"2015KW04";"12904";"1026";"366";"0";"366";"660";"0";"660";"0";"0";"1230";"136";"121";"9";"0";"6";"9308";"9152";"1";"155";"823";"549";"274";"381";"97";"5";"279";"14582";"7288";"5583";"1705";"3155";"382";"374";"1520";"-1146";"8";"1146";"259";"37";"37";"0";"477";"190";"0";"190";"287";"0";"287";"337";"318";"19";"361";"172";"2";"0";"0";"0";"187";"780";"742";"38";"360";"81";"0";"279";"-1678";"12904";"-14582";"-1037";"-1678";"382";"259";;;;;"122";"117"
"682";"32";"2015JJ00";"52708";"4122";"1460";"0";"1460";"2662";"0";"2662";"0";"0";"4976";"773";"505";"237";"3";"28";"38762";"38124";"7";"631";"2634";"1542";"1092";"1441";"386";"20";"1035";"53501";"26943";"20307";"6636";"12089";"985";"960";"5480";"-4520";"25";"4520";"1060";"164";"164";"0";"1807";"641";"0";"641";"1166";"0";"1166";"1391";"1320";"71";"960";"553";"13";"0";"0";"0";"394";"2254";"2152";"102";"1328";"293";"0";"1035";"-793";"52708";"-53501";"1252";"-793";"985";"1060";;;;;"517";"471"
"683";"32";"2016KW01";"13994";"1036";"360";"0";"360";"676";"0";"676";"0";"0";"1354";"126";"119";"1";"1";"5";"10820";"10661";"2";"157";"309";"309";"0";"349";"95";"6";"248";"12424";"6108";"4539";"1569";"3083";"238";"227";"1356";"-1129";"11";"1129";"8";"42";"41";"1";"508";"206";"0";"206";"302";"0";"302";"452";"435";"17";"199";"117";"3";"0";"0";"0";"79";"335";"317";"18";"322";"74";"0";"248";"1570";"13994";"-12424";"1816";"1570";"238";"8";;;;;"124";"121"
"684";"32";"2016KW02";"14473";"1036";"360";"0";"360";"676";"0";"676";"0";"0";"1224";"273";"117";"148";"2";"6";"11373";"11211";"1";"161";"248";"246";"2";"319";"94";"6";"219";"13873";"7605";"5869";"1736";"3145";"179";"176";"1321";"-1145";"3";"1145";"2";"39";"39";"0";"529";"249";"0";"249";"280";"0";"280";"358";"338";"20";"199";"124";"2";"0";"0";"0";"73";"384";"384";"0";"288";"69";"0";"219";"600";"14473";"-13873";"781";"600";"179";"2";;;;;"122";"119"
